id,additional_description,ga_attributes
5783214,"<p>Martin Blue-Flex Grid Couplings handle high torque levels and high RPM applications in a small package. Unlike other metallic couplings, Martin Blue-Flex Grid Couplings have the ability to reduce vibration and cushion shockloads to driven and driving power transmitting equipment components. Martin Blue-Flex Couplings are available in sizes 1020-1170 in vertical and horizontal configurations with a rough stock bore. Same day/next day rebores are available upon request</p>",purchase-dimension7:new-additional-description-dima-April2020
5783215,"<p>Martin Blue-Flex Grid Couplings handle high torque levels and high RPM applications in a small package. Unlike other metallic couplings, Martin Blue-Flex Grid Couplings have the ability to reduce vibration and cushion shockloads to driven and driving power transmitting equipment components. Martin Blue-Flex Couplings are available in sizes 1020-1170 in vertical and horizontal configurations with a rough stock bore. Same day/next day rebores are available upon request</p>",purchase-dimension7:new-additional-description-dima-April2020
5783216,"<p>Martin Blue-Flex Grid Couplings handle high torque levels and high RPM applications in a small package. Unlike other metallic couplings, Martin Blue-Flex Grid Couplings have the ability to reduce vibration and cushion shockloads to driven and driving power transmitting equipment components. Martin Blue-Flex Couplings are available in sizes 1020-1170 in vertical and horizontal configurations with a rough stock bore. Same day/next day rebores are available upon request</p>",purchase-dimension7:new-additional-description-dima-April2020
5783217,"<p>Martin Blue-Flex Grid Couplings handle high torque levels and high RPM applications in a small package. Unlike other metallic couplings, Martin Blue-Flex Grid Couplings have the ability to reduce vibration and cushion shockloads to driven and driving power transmitting equipment components. Martin Blue-Flex Couplings are available in sizes 1020-1170 in vertical and horizontal configurations with a rough stock bore. Same day/next day rebores are available upon request</p>",purchase-dimension7:new-additional-description-dima-April2020
5783218,"<p>Martin Blue-Flex Grid Couplings handle high torque levels and high RPM applications in a small package. Unlike other metallic couplings, Martin Blue-Flex Grid Couplings have the ability to reduce vibration and cushion shockloads to driven and driving power transmitting equipment components. Martin Blue-Flex Couplings are available in sizes 1020-1170 in vertical and horizontal configurations with a rough stock bore. Same day/next day rebores are available upon request</p>",purchase-dimension7:new-additional-description-dima-April2020
5783219,"<p>Martin Blue-Flex Grid Couplings handle high torque levels and high RPM applications in a small package. Unlike other metallic couplings, Martin Blue-Flex Grid Couplings have the ability to reduce vibration and cushion shockloads to driven and driving power transmitting equipment components. Martin Blue-Flex Couplings are available in sizes 1020-1170 in vertical and horizontal configurations with a rough stock bore. Same day/next day rebores are available upon request</p>",purchase-dimension7:new-additional-description-dima-April2020
5783220,"<p>Martin Blue-Flex Grid Couplings handle high torque levels and high RPM applications in a small package. Unlike other metallic couplings, Martin Blue-Flex Grid Couplings have the ability to reduce vibration and cushion shockloads to driven and driving power transmitting equipment components. Martin Blue-Flex Couplings are available in sizes 1020-1170 in vertical and horizontal configurations with a rough stock bore. Same day/next day rebores are available upon request</p>",purchase-dimension7:new-additional-description-dima-April2020
5783221,"<p>Martin Blue-Flex Grid Couplings handle high torque levels and high RPM applications in a small package. Unlike other metallic couplings, Martin Blue-Flex Grid Couplings have the ability to reduce vibration and cushion shockloads to driven and driving power transmitting equipment components. Martin Blue-Flex Couplings are available in sizes 1020-1170 in vertical and horizontal configurations with a rough stock bore. Same day/next day rebores are available upon request</p>",purchase-dimension7:new-additional-description-dima-April2020
5783212,"<p>Martin Blue-Flex Grid Couplings handle high torque levels and high RPM applications in a small package. Unlike other metallic couplings, Martin Blue-Flex Grid Couplings have the ability to reduce vibration and cushion shockloads to driven and driving power transmitting equipment components. Martin Blue-Flex Couplings are available in sizes 1020-1170 in vertical and horizontal configurations with a rough stock bore. Same day/next day rebores are available upon request</p>",purchase-dimension7:new-additional-description-dima-April2020
5783213,"<p>Martin Blue-Flex Grid Couplings handle high torque levels and high RPM applications in a small package. Unlike other metallic couplings, Martin Blue-Flex Grid Couplings have the ability to reduce vibration and cushion shockloads to driven and driving power transmitting equipment components. Martin Blue-Flex Couplings are available in sizes 1020-1170 in vertical and horizontal configurations with a rough stock bore. Same day/next day rebores are available upon request</p>",purchase-dimension7:new-additional-description-dima-April2020
5783293,"<p>Martin Blue-Flex Grid Couplings handle high torque levels and high RPM applications in a small package. Unlike other metallic couplings, Martin Blue-Flex Grid Couplings have the ability to reduce vibration and cushion shockloads to driven and driving power transmitting equipment components. Martin Blue-Flex Couplings are available in sizes 1020-1170 in vertical and horizontal configurations with a rough stock bore. Same day/next day rebores are available upon request</p>",purchase-dimension7:new-additional-description-dima-April2020
5783294,"<p>Martin Blue-Flex Grid Couplings handle high torque levels and high RPM applications in a small package. Unlike other metallic couplings, Martin Blue-Flex Grid Couplings have the ability to reduce vibration and cushion shockloads to driven and driving power transmitting equipment components. Martin Blue-Flex Couplings are available in sizes 1020-1170 in vertical and horizontal configurations with a rough stock bore. Same day/next day rebores are available upon request</p>",purchase-dimension7:new-additional-description-dima-April2020
