ID</li></ul>,ADDITIONAL_DESCRIPTION</li></ul>
2785695</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):9.82</li><li>Product Name:ETP Classic Stainless Steel Keyless Shaft Bushings</li><li>Screws Dim:M5</li><li>Screws No.:9</li><li>Screws Tt (Nm):4.47</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):11,430</li><li>Transmittable FR (Nm):6,949</li><li>Transmittable T (Nm):750</li></ul>"
2785696</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):15.35</li><li>Product Name:ETP Classic Stainless Steel Keyless Shaft Bushings</li><li>Screws Dim:M6</li><li>Screws No.:9</li><li>Screws Tt (Nm):7.86</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):14,873</li><li>Transmittable FR (Nm):8,199</li><li>Transmittable T (Nm):1,100</li></ul>"
2785697</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):22.71</li><li>Product Name:ETP Classic Stainless Steel Keyless Shaft Bushings</li><li>Screws Dim:M6</li><li>Screws No.:9</li><li>Screws Tt (Nm):7.86</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):18,897</li><li>Transmittable FR (Nm):9,418</li><li>Transmittable T (Nm):1,550</li></ul>"
2785698</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):1.07</li><li>Product Name:ETP Classic Keyless Shaft Bushings</li><li>Screws Dim:M5</li><li>Screws No.:3</li><li>Screws Tt (Nm):8.00</li><li>Shaft Tolerance Grade:k6-h8</li><li>Transmittable FA (Nm):1,524</li><li>Transmittable FR (Nm):1,768</li><li>Transmittable T (Nm):53</li></ul>"
2785634</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):7.59</li><li>Product Name:ETP Express Keyless Shaft Bushings</li><li>Screws Dim:M10</li><li>Screws Tt (Nm):5.00</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):9,144</li><li>Transmittable FR (Nm):762</li><li>Transmittable T (Nm):640</li></ul>"
2785635</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):18.04</li><li>Product Name:ETP Express Keyless Shaft Bushings</li><li>Screws Dim:M16</li><li>Screws Tt (Nm):21.00</li><li>Shaft Tolerance Grade:k6-h7</li><li>Transmittable FA (Nm):11,581</li><li>Transmittable FR (Nm):853</li><li>Transmittable T (Nm):889</li></ul>"
2785636</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):19.93</li><li>Product Name:ETP Express Keyless Shaft Bushings</li><li>Screws Dim:M16</li><li>Screws Tt (Nm):21.00</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):13,715</li><li>Transmittable FR (Nm):914</li><li>Transmittable T (Nm):1,100</li></ul>"
2785637</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):23.02</li><li>Product Name:ETP Express Keyless Shaft Bushings</li><li>Screws Dim:M16</li><li>Screws Tt (Nm):21.00</li><li>Shaft Tolerance Grade:k6-h7</li><li>Transmittable FA (Nm):13,105</li><li>Transmittable FR (Nm):975</li><li>Transmittable T (Nm):1,100</li></ul>"
2785638</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):27.76</li><li>Product Name:ETP Express Keyless Shaft Bushings</li><li>Screws Dim:M16</li><li>Screws Tt (Nm):21.00</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):15,544</li><li>Transmittable FR (Nm):1,067</li><li>Transmittable T (Nm):1,401</li></ul>"
2785639</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):34.65</li><li>Product Name:ETP Express Keyless Shaft Bushings</li><li>Screws Dim:M16</li><li>Screws Tt (Nm):21.00</li><li>Shaft Tolerance Grade:k6-h7</li><li>Transmittable FA (Nm):17,373</li><li>Transmittable FR (Nm):1,219</li><li>Transmittable T (Nm):1,700</li></ul>"
2785640</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):1.19</li><li>Product Name:ETP Express Keyless Shaft Bushings</li><li>Screws Dim:M10</li><li>Screws Tt (Nm):5.00</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):1,676</li><li>Transmittable FR (Nm):152</li><li>Transmittable T (Nm):53</li></ul>"
2785641</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):36.07</li><li>Product Name:ETP Express Keyless Shaft Bushings</li><li>Screws Dim:M16</li><li>Screws Tt (Nm):21.00</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):19,201</li><li>Transmittable FR (Nm):1,372</li><li>Transmittable T (Nm):1,900</li></ul>"
2785642</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):51.73</li><li>Product Name:ETP Express Keyless Shaft Bushings</li><li>Screws Dim:M16</li><li>Screws Tt (Nm):21.00</li><li>Shaft Tolerance Grade:k6-h7</li><li>Transmittable FA (Nm):21,640</li><li>Transmittable FR (Nm):1,524</li><li>Transmittable T (Nm):2,400</li></ul>"
2785643</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):75.23</li><li>Product Name:ETP Express Keyless Shaft Bushings</li><li>Screws Dim:M16</li><li>Screws Tt (Nm):21.00</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):27,431</li><li>Transmittable FR (Nm):1,615</li><li>Transmittable T (Nm):3,300</li></ul>"
2785644</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):97.3</li><li>Product Name:ETP Express Keyless Shaft Bushings</li><li>Screws Dim:M16</li><li>Screws Tt (Nm):28.47</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):34,137</li><li>Transmittable FR (Nm):1,706</li><li>Transmittable T (Nm):4,400</li></ul>"
2785645</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):2.37</li><li>Product Name:ETP Express Keyless Shaft Bushings</li><li>Screws Dim:M10</li><li>Screws Tt (Nm):5.00</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):2,926</li><li>Transmittable FR (Nm):366</li><li>Transmittable T (Nm):130</li></ul>"
2785646</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):168.96</li><li>Product Name:ETP Express Keyless Shaft Bushings</li><li>Screws Dim:M20</li><li>Screws Tt (Nm):38.99</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):39,622</li><li>Transmittable FR (Nm):1,951</li><li>Transmittable T (Nm):5,600</li></ul>"
2785647</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):245.61</li><li>Product Name:ETP Express Keyless Shaft Bushings</li><li>Screws Dim:M20</li><li>Screws Tt (Nm):38.99</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):54,862</li><li>Transmittable FR (Nm):2,286</li><li>Transmittable T (Nm):8,699</li></ul>"
2785648</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):360.7</li><li>Product Name:ETP Express Keyless Shaft Bushings</li><li>Screws Dim:2 x M20</li><li>Screws Tt (Nm):38.99</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):67,053</li><li>Transmittable FR (Nm):2,621</li><li>Transmittable T (Nm):11,999</li></ul>"
2785650</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Dimension (V) (deg):58.00</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):18.04</li><li>Product Name:ETP Express Stainless Steel Keyless Shaft Bushings</li><li>Screws Dim:M16</li><li>Screws Tt (Nm):21.00</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):11,581</li><li>Transmittable FR (Nm):853</li><li>Transmittable T (Nm):889</li></ul>"
2785651</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Dimension (V) (deg):58.00</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):5.93</li><li>Product Name:ETP Express Stainless Steel Keyless Shaft Bushings</li><li>Screws Dim:M10</li><li>Screws Tt (Nm):5.00</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):6,706</li><li>Transmittable FR (Nm):671</li><li>Transmittable T (Nm):430</li></ul>"
2785652</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Dimension (V) (deg):59.00</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):4.27</li><li>Product Name:ETP Express Stainless Steel Keyless Shaft Bushings</li><li>Screws Dim:M10</li><li>Screws Tt (Nm):5.00</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):4,877</li><li>Transmittable FR (Nm):549</li><li>Transmittable T (Nm):290</li></ul>"
2785653</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Dimension (V) (deg):60.00</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):36.78</li><li>Product Name:ETP Express Stainless Steel Keyless Shaft Bushings</li><li>Screws Dim:M16</li><li>Screws Tt (Nm):21.00</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):19,201</li><li>Transmittable FR (Nm):1,372</li><li>Transmittable T (Nm):1,900</li></ul>"
2785654</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Dimension (V) (deg):59.00</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):28.24</li><li>Product Name:ETP Express Stainless Steel Keyless Shaft Bushings</li><li>Screws Dim:M16</li><li>Screws Tt (Nm):21.00</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):15,544</li><li>Transmittable FR (Nm):1,067</li><li>Transmittable T (Nm):1,401</li></ul>"
2785655</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Dimension (V) (deg):60.50</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):7.36</li><li>Product Name:ETP Express Stainless Steel Keyless Shaft Bushings</li><li>Screws Dim:M10</li><li>Screws Tt (Nm):5.00</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):9,144</li><li>Transmittable FR (Nm):762</li><li>Transmittable T (Nm):640</li></ul>"
2785656</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Dimension (V) (deg):53.00</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):0.95</li><li>Product Name:ETP Express Stainless Steel Keyless Shaft Bushings</li><li>Screws Dim:M10</li><li>Screws Tt (Nm):5.00</li><li>Shaft Tolerance Grade:h7</li><li>Transmittable FA (Nm):1,554</li><li>Transmittable FR (Nm):152</li><li>Transmittable T (Nm):46</li></ul>"
2785658</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Dimension (V) (deg):56.00</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):1.66</li><li>Product Name:ETP Express Stainless Steel Keyless Shaft Bushings</li><li>Screws Dim:M10</li><li>Screws Tt (Nm):5.00</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):2,774</li><li>Transmittable FR (Nm):305</li><li>Transmittable T (Nm):110</li></ul>"
2785659</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Dimension (V) (deg):58.00</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):2.85</li><li>Product Name:ETP Express Stainless Steel Keyless Shaft Bushings</li><li>Screws Dim:M10</li><li>Screws Tt (Nm):5.00</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):4,572</li><li>Transmittable FR (Nm):457</li><li>Transmittable T (Nm):230</li></ul>"
2785660</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Dimension (V) (deg):55.00</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):1.42</li><li>Product Name:ETP Express Stainless Steel Keyless Shaft Bushings</li><li>Screws Dim:M10</li><li>Screws Tt (Nm):5.00</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):2,225</li><li>Transmittable FR (Nm):305</li><li>Transmittable T (Nm):85</li></ul>"
2785661</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Dimension (V) (deg):59.00</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):4.51</li><li>Product Name:ETP Express Stainless Steel Keyless Shaft Bushings</li><li>Screws Dim:M10</li><li>Screws Tt (Nm):5.00</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):6,401</li><li>Transmittable FR (Nm):610</li><li>Transmittable T (Nm):380</li></ul>"
2785662</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Dimension (V) (deg):58.00</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):7.59</li><li>Product Name:ETP Express Stainless Steel Keyless Shaft Bushings</li><li>Screws Dim:M10</li><li>Screws Tt (Nm):5.00</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):9,144</li><li>Transmittable FR (Nm):762</li><li>Transmittable T (Nm):640</li></ul>"
2785663</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Dimension (V) (deg):59.00</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):19.93</li><li>Product Name:ETP Express Stainless Steel Keyless Shaft Bushings</li><li>Screws Dim:M16</li><li>Screws Tt (Nm):21.00</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):13,715</li><li>Transmittable FR (Nm):914</li><li>Transmittable T (Nm):1,100</li></ul>"
2785664</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Dimension (V) (deg):61.00</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):27.76</li><li>Product Name:ETP Express Stainless Steel Keyless Shaft Bushings</li><li>Screws Dim:M16</li><li>Screws Tt (Nm):21.00</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):15,544</li><li>Transmittable FR (Nm):1,067</li><li>Transmittable T (Nm):1,401</li></ul>"
2785837</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Hub Side Force (bar):1,599.9</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):1.78</li><li>Product Name:Posi-Lok Keyless Shaft Bushings</li><li>Screws Dim (M1):M5 x 14</li><li>Screws Dim (M2):2-M5</li><li>Screws No.:6</li><li>Screws Tt (Nm):8.022</li><li>Shaft Side Force (bar):2,199.9</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):5,791</li><li>Transmittable T (Nm):240</li></ul>"
2785838</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Hub Side Force (bar):1,599.9</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):4.817</li><li>Product Name:Posi-Lok Keyless Shaft Bushings</li><li>Screws Dim (M1):M6 x 16</li><li>Screws Dim (M2):2-M6</li><li>Screws No.:6</li><li>Screws Tt (Nm):14.010</li><li>Shaft Side Force (bar):2,199.9</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):8,230</li><li>Transmittable T (Nm):380</li></ul>"
2785839</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Hub Side Force (bar):1,599.9</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):0.9490000000000001</li><li>Product Name:Posi-Lok Keyless Shaft Bushings</li><li>Screws Dim (M1):M5 x 12</li><li>Screws Dim (M2):2-M5</li><li>Screws No.:4</li><li>Screws Tt (Nm):8.022</li><li>Shaft Side Force (bar):2,299.9</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):3,871</li><li>Transmittable T (Nm):123</li></ul>"
2785840</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Hub Side Force (bar):1,299.9</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):0.185</li><li>Product Name:Posi-Lok Keyless Shaft Bushings</li><li>Screws Dim (M1):M4 x 10</li><li>Screws Dim (M2):3-M4</li><li>Screws No.:3</li><li>Screws Tt (Nm):3.954</li><li>Shaft Side Force (bar):2,499.9</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):1,798</li><li>Transmittable T (Nm):28</li></ul>"
2785841</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Hub Side Force (bar):1,500.0</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):5.458</li><li>Product Name:Posi-Lok Keyless Shaft Bushings</li><li>Screws Dim (M1):M6 x 16</li><li>Screws Dim (M2):2-M6</li><li>Screws No.:6</li><li>Screws Tt (Nm):14.010</li><li>Shaft Side Force (bar):2,099.9</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):8,230</li><li>Transmittable T (Nm):400</li></ul>"
2785842</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Hub Side Force (bar):1,399.9</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):6.17</li><li>Product Name:Posi-Lok Keyless Shaft Bushings</li><li>Screws Dim (M1):M6 x 16</li><li>Screws Dim (M2):2-M6</li><li>Screws No.:6</li><li>Screws Tt (Nm):14.010</li><li>Shaft Side Force (bar):1,899.9</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):8,230</li><li>Transmittable T (Nm):430</li></ul>"
2785844</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Hub Side Force (bar):1,799.9</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):0.641</li><li>Product Name:Posi-Lok Keyless Shaft Bushings</li><li>Screws Dim (M1):M5 x 12</li><li>Screws Dim (M2):2-M5</li><li>Screws No.:4</li><li>Screws Tt (Nm):8.022</li><li>Shaft Side Force (bar):2,699.8</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):3,871</li><li>Transmittable T (Nm):95</li></ul>"
2785845</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Hub Side Force (bar):799.9</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):0.059000000000000004</li><li>Product Name:Posi-Lok Keyless Shaft Bushings</li><li>Screws Dim (M1):M4 x 8</li><li>Screws Dim (M2):2-M4</li><li>Screws No.:2</li><li>Screws Tt (Nm):2.034</li><li>Shaft Side Force (bar):1,599.9</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):594</li><li>Transmittable T (Nm):5</li></ul>"
2785846</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Hub Side Force (bar):1,699.9</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):1.542</li><li>Product Name:Posi-Lok Keyless Shaft Bushings</li><li>Screws Dim (M1):M5 x 14</li><li>Screws Dim (M2):2-M5</li><li>Screws No.:6</li><li>Screws Tt (Nm):8.022</li><li>Shaft Side Force (bar):2,499.9</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):5,791</li><li>Transmittable T (Nm):210</li></ul>"
2785847</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Hub Side Force (bar):799.9</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):0.059000000000000004</li><li>Product Name:Posi-Lok Keyless Shaft Bushings</li><li>Screws Dim (M1):M4 x 8</li><li>Screws Dim (M2):2-M4</li><li>Screws No.:2</li><li>Screws Tt (Nm):2.034</li><li>Shaft Side Force (bar):1,299.9</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):594</li><li>Transmittable T (Nm):7</li></ul>"
2785848</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Hub Side Force (bar):1,599.9</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):0.11900000000000001</li><li>Product Name:Posi-Lok Keyless Shaft Bushings</li><li>Screws Dim (M1):M4 x 10</li><li>Screws Dim (M2):3-M4</li><li>Screws No.:3</li><li>Screws Tt (Nm):3.954</li><li>Shaft Side Force (bar):2,899.9</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):1,798</li><li>Transmittable T (Nm):23</li></ul>"
2785849</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Hub Side Force (bar):1,599.9</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):0.11900000000000001</li><li>Product Name:Posi-Lok Keyless Shaft Bushings</li><li>Screws Dim (M1):M4 x 10</li><li>Screws Dim (M2):3-M4</li><li>Screws No.:3</li><li>Screws Tt (Nm):3.954</li><li>Shaft Side Force (bar):2,599.9</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):1,798</li><li>Transmittable T (Nm):26</li></ul>"
2785858</li></ul>,"<p>Specifications</p><ul><li>Axial Stiffness (N/mm):70.1</li><li>Clamp Screw Size M:M2.0</li><li>Coupling Size for Drawing References:5</li><li>Material Map:servo</li><li>Maximum Speed (RPM):10,000</li><li>Misalignments Angular (deg):1</li><li>Moment of Inertia (lb-in²):0.00120</li><li>Operating Torque (Nm):0.6</li><li>Product Name:ServoClass Double Flex Couplings</li><li>Style:C</li><li>Tightening Torque (Nm):0.395</li><li>Torsional Stiffness (Nm/Rad):250</li><li>Torsional Stiffness (in-lb/deg):39</li><li>Weight (g):9.92</li></ul>"
2785859</li></ul>,"<p>Specifications</p><ul><li>Axial Stiffness (N/mm):70.1</li><li>Clamp Screw Size M:M2.5</li><li>Coupling Size for Drawing References:10</li><li>Material Map:servo</li><li>Maximum Speed (RPM):10,000</li><li>Misalignments Angular (deg):1</li><li>Moment of Inertia (lb-in²):0.00270</li><li>Operating Torque (Nm):1.0</li><li>Product Name:ServoClass Double Flex Couplings</li><li>Style:C</li><li>Tightening Torque (Nm):1.017</li><li>Torsional Stiffness (Nm/Rad):700</li><li>Torsional Stiffness (in-lb/deg):108</li><li>Weight (g):15.03</li></ul>"
2785860</li></ul>,"<p>Specifications</p><ul><li>Axial Stiffness (N/mm):32.0</li><li>Clamp Screw Size M:M2.5</li><li>Coupling Size for Drawing References:20</li><li>Material Map:servo</li><li>Maximum Speed (RPM):10,000</li><li>Misalignments Angular (deg):1</li><li>Moment of Inertia (lb-in²):0.01200</li><li>Operating Torque (Nm):2.0</li><li>Product Name:ServoClass Double Flex Couplings</li><li>Style:C</li><li>Tightening Torque (Nm):1.017</li><li>Torsional Stiffness (Nm/Rad):1,850</li><li>Torsional Stiffness (in-lb/deg):286</li><li>Weight (g):36.85</li></ul>"
2785861</li></ul>,"<p>Specifications</p><ul><li>Axial Stiffness (N/mm):29.9</li><li>Clamp Screw Size M:M2.5</li><li>Coupling Size for Drawing References:25</li><li>Material Map:servo</li><li>Maximum Speed (RPM):10,000</li><li>Misalignments Angular (deg):1</li><li>Moment of Inertia (lb-in²):0.01800</li><li>Operating Torque (Nm):4.0</li><li>Product Name:ServoClass Double Flex Couplings</li><li>Style:C</li><li>Tightening Torque (Nm):1.017</li><li>Torsional Stiffness (Nm/Rad):2,800</li><li>Torsional Stiffness (in-lb/deg):432</li><li>Weight (g):39.69</li></ul>"
2785721</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):54.58</li><li>Product Name:ETP Techno Keyless Shaft Bushings</li><li>Screws Dim:M20</li><li>Screws Tt (Nm):40.67</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):21,640</li><li>Transmittable FR (Nm):2,743</li><li>Transmittable T (Nm):2,249</li></ul>"
2785722</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):118.65</li><li>Product Name:ETP Techno Keyless Shaft Bushings</li><li>Screws Dim:M20</li><li>Screws Tt (Nm):40.67</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):36,269</li><li>Transmittable FR (Nm):3,658</li><li>Transmittable T (Nm):4,400</li></ul>"
2785723</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):211.2</li><li>Product Name:ETP Techno Keyless Shaft Bushings</li><li>Screws Dim:M20</li><li>Screws Tt (Nm):40.67</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):48,156</li><li>Transmittable FR (Nm):3,962</li><li>Transmittable T (Nm):7,000</li></ul>"
2785724</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):284.76</li><li>Product Name:ETP Techno Keyless Shaft Bushings</li><li>Screws Dim:M20</li><li>Screws Tt (Nm):40.67</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):55,776</li><li>Transmittable FR (Nm):4,267</li><li>Transmittable T (Nm):8,600</li></ul>"
2785725</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):355.95</li><li>Product Name:ETP Techno Keyless Shaft Bushings</li><li>Screws Dim:M22</li><li>Screws Tt (Nm):59.66</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):66,443</li><li>Transmittable FR (Nm):4,572</li><li>Transmittable T (Nm):10,899</li></ul>"
2785726</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):522.07</li><li>Product Name:ETP Techno Keyless Shaft Bushings</li><li>Screws Dim:2 x M2</li><li>Screws Tt (Nm):59.66</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):84,427</li><li>Transmittable FR (Nm):5,182</li><li>Transmittable T (Nm):15,498</li></ul>"
2785727</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:8</li><li>HP/100 (RPM):0.009</li><li>Inertia (Wk2) (lb-in²):0.004</li><li>Material Map:always</li><li>Maximum Misalignments Angular (deg):1.0</li><li>Maximum Torque (Nm):0.7</li><li>Product Name:Schmidt Flexible Couplings</li><li>Torsional Stiffness (Nm/Rad):29</li><li>Torsional Stiffness (in-lb/deg):5</li></ul>
