edit-name,doc-id,product-code,specifications
EN143,13445,41191,Package Configuration:Bucket|Rivet Material:Steel|Rivet Quantity:2000|Rivet Size:B|Weight (kg):8.94|Weight (lbs):19.7|With Washers:No
EN146,13446,40543,Package Configuration:Box|Rivet Material:Stainless (Type 430)|Rivet Quantity:250|Rivet Size:B|Weight (kg):1.13|Weight (lbs):2.5|With Washers:No
EN153,13447,77852,Belt Width (in.):120|3000:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Blade Configuration:Dual Cartridge|Impact Resistant Tungsten Carbide C-Tips (works with mechanical fasteners):Choose_Blade_Configuration|Choose_Blade_Material:Blade Material|Tips Required:20|CEMA Rating:Class 5|Horizontal Clearance Required (in.):4-1/2|Horizontal Clearance Required (mm):114|Maximum Belt Speed (FPM):1000|5:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):168|Maximum Conveyor Span (mm):4200|Pole Diameter (in.):2-7/8|Pole Diameter (mm):73|Pole Length (in.):180|Pole Length (mm):4500|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:Dual CST Spring Tensioners|88:Choose_Tensioner|9:Usable Blade Wear Length (in.)|12-1/2:Usable Blade Wear Length (mm)|318:Vertical Clearance Required (in.)|196.1:Vertical Clearance Required (mm)|432.5:Weight (kg)|Weight (lbs)
EN166,13448,77865,Belt Width (in.):120|3000:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Blade Configuration:Dual Cartridge|Tungsten Carbide V-Tips (for vulcanized belts only):Choose_Blade_Configuration|Choose_Blade_Material:Blade Material|Tips Required:20|CEMA Rating:Class 5|Horizontal Clearance Required (in.):4-1/2|Horizontal Clearance Required (mm):114|Maximum Belt Speed (FPM):1200|6:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):168|Maximum Conveyor Span (mm):4200|Pole Diameter (in.):2-7/8|Pole Diameter (mm):73|Pole Length (in.):180|Pole Length (mm):4500|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:Dual CST Spring Tensioners|88:Choose_Tensioner|9:Usable Blade Wear Length (in.)|12-1/2:Usable Blade Wear Length (mm)|318:Vertical Clearance Required (in.)|196.1:Vertical Clearance Required (mm)|432.5:Weight (kg)|Weight (lbs)
EN154,13459,77853,Belt Width (in.):24|600:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Blade Configuration:Single Cartridge|Tungsten Carbide V-Tips (for vulcanized belts only):Choose_Blade_Configuration|Choose_Blade_Material:Blade Material|Tips Required:4|CEMA Rating:Class 5|Horizontal Clearance Required (in.):4-1/2|Horizontal Clearance Required (mm):114|Maximum Belt Speed (FPM):1200|6:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):66|Maximum Conveyor Span (mm):1650|Pole Diameter (in.):2-7/8|Pole Diameter (mm):73|Pole Length (in.):78|Pole Length (mm):1950|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:SST and CST Spring Tensioners|3/8:Choose_Tensioner|9:Usable Blade Wear Length (in.)|11:Usable Blade Wear Length (mm)|279:Vertical Clearance Required (in.)|88.5:Vertical Clearance Required (mm)|195.0:Weight (kg)|Weight (lbs)
EN155,13460,77854,Belt Width (in.):30|750:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Blade Configuration:Single Cartridge|Tungsten Carbide V-Tips (for vulcanized belts only):Choose_Blade_Configuration|Choose_Blade_Material:Blade Material|Tips Required:5|CEMA Rating:Class 5|Horizontal Clearance Required (in.):4-1/2|Horizontal Clearance Required (mm):114|Maximum Belt Speed (FPM):1200|6:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):72|Maximum Conveyor Span (mm):1800|Pole Diameter (in.):2-7/8|Pole Diameter (mm):73|Pole Length (in.):84|Pole Length (mm):2100|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:SST and CST Spring Tensioners|3/8:Choose_Tensioner|9:Usable Blade Wear Length (in.)|11:Usable Blade Wear Length (mm)|279:Vertical Clearance Required (in.)|93.7:Vertical Clearance Required (mm)|206.5:Weight (kg)|Weight (lbs)
EN122,13461,77842,Belt Width (in.):36|900:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Blade Configuration:Single Cartridge|Impact Resistant Tungsten Carbide C-Tips (works with mechanical fasteners):Choose_Blade_Configuration|Choose_Blade_Material:Blade Material|Tips Required:6|CEMA Rating:Class 5|Horizontal Clearance Required (in.):4-1/2|Horizontal Clearance Required (mm):114|Maximum Belt Speed (FPM):1000|5:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):78|Maximum Conveyor Span (mm):1950|Pole Diameter (in.):2-7/8|Pole Diameter (mm):73|Pole Length (in.):90|Pole Length (mm):2250|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:SST and CST Spring Tensioners|3/8:Choose_Tensioner|9:Usable Blade Wear Length (in.)|11:Usable Blade Wear Length (mm)|279:Vertical Clearance Required (in.)|99.1:Vertical Clearance Required (mm)|218.5:Weight (kg)|Weight (lbs)
EN156,13462,77855,Belt Width (in.):36|900:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Blade Configuration:Single Cartridge|Tungsten Carbide V-Tips (for vulcanized belts only):Choose_Blade_Configuration|Choose_Blade_Material:Blade Material|Tips Required:6|CEMA Rating:Class 5|Horizontal Clearance Required (in.):4-1/2|Horizontal Clearance Required (mm):114|Maximum Belt Speed (FPM):1200|6:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):78|Maximum Conveyor Span (mm):1950|Pole Diameter (in.):2-7/8|Pole Diameter (mm):73|Pole Length (in.):90|Pole Length (mm):2250|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:SST and CST Spring Tensioners|3/8:Choose_Tensioner|9:Usable Blade Wear Length (in.)|11:Usable Blade Wear Length (mm)|279:Vertical Clearance Required (in.)|99.1:Vertical Clearance Required (mm)|218.5:Weight (kg)|Weight (lbs)
EN130,13463,77843,Belt Width (in.):42|1050:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Blade Configuration:Single Cartridge|Impact Resistant Tungsten Carbide C-Tips (works with mechanical fasteners):Choose_Blade_Configuration|Choose_Blade_Material:Blade Material|Tips Required:7|CEMA Rating:Class 5|Horizontal Clearance Required (in.):4-1/2|Horizontal Clearance Required (mm):114|Maximum Belt Speed (FPM):1000|5:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):84|Maximum Conveyor Span (mm):2100|Pole Diameter (in.):2-7/8|Pole Diameter (mm):73|Pole Length (in.):96|Pole Length (mm):2400|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:SST and CST Spring Tensioners|3/8:Choose_Tensioner|9:Usable Blade Wear Length (in.)|11:Usable Blade Wear Length (mm)|279:Vertical Clearance Required (in.)|104.4:Vertical Clearance Required (mm)|230.1:Weight (kg)|Weight (lbs)
EN157,13464,77856,Belt Width (in.):42|1050:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Blade Configuration:Single Cartridge|Tungsten Carbide V-Tips (for vulcanized belts only):Choose_Blade_Configuration|Choose_Blade_Material:Blade Material|Tips Required:7|CEMA Rating:Class 5|Horizontal Clearance Required (in.):4-1/2|Horizontal Clearance Required (mm):114|Maximum Belt Speed (FPM):1200|6:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):84|Maximum Conveyor Span (mm):2100|Pole Diameter (in.):2-7/8|Pole Diameter (mm):73|Pole Length (in.):96|Pole Length (mm):2400|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:SST and CST Spring Tensioners|3/8:Choose_Tensioner|9:Usable Blade Wear Length (in.)|11:Usable Blade Wear Length (mm)|279:Vertical Clearance Required (in.)|104.4:Vertical Clearance Required (mm)|230.1:Weight (kg)|Weight (lbs)
EN131,13465,77844,Belt Width (in.):48|1200:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Blade Configuration:Single Cartridge|Impact Resistant Tungsten Carbide C-Tips (works with mechanical fasteners):Choose_Blade_Configuration|Choose_Blade_Material:Blade Material|Tips Required:7|CEMA Rating:Class 5|Horizontal Clearance Required (in.):4-1/2|Horizontal Clearance Required (mm):114|Maximum Belt Speed (FPM):1000|5:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):90|Maximum Conveyor Span (mm):2250|Pole Diameter (in.):2-7/8|Pole Diameter (mm):73|Pole Length (in.):102|Pole Length (mm):2550|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:SST and CST Spring Tensioners|88:Choose_Tensioner|9:Usable Blade Wear Length (in.)|11:Usable Blade Wear Length (mm)|279:Vertical Clearance Required (in.)|109.6:Vertical Clearance Required (mm)|241.6:Weight (kg)|Weight (lbs)
EN158,13466,77857,Belt Width (in.):48|1200:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Blade Configuration:Single Cartridge|Tungsten Carbide V-Tips (for vulcanized belts only):Choose_Blade_Configuration|Choose_Blade_Material:Blade Material|Tips Required:7|CEMA Rating:Class 5|Horizontal Clearance Required (in.):4-1/2|Horizontal Clearance Required (mm):114|Maximum Belt Speed (FPM):1200|6:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):90|Maximum Conveyor Span (mm):2250|Pole Diameter (in.):2-7/8|Pole Diameter (mm):73|Pole Length (in.):102|Pole Length (mm):2550|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:SST and CST Spring Tensioners|88:Choose_Tensioner|9:Usable Blade Wear Length (in.)|11:Usable Blade Wear Length (mm)|279:Vertical Clearance Required (in.)|109.6:Vertical Clearance Required (mm)|241.6:Weight (kg)|Weight (lbs)
EN132,13467,77845,Belt Width (in.):54|1350:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Blade Configuration:Single Cartridge|Impact Resistant Tungsten Carbide C-Tips (works with mechanical fasteners):Choose_Blade_Configuration|Choose_Blade_Material:Blade Material|Tips Required:9|CEMA Rating:Class 5|Horizontal Clearance Required (in.):4-1/2|Horizontal Clearance Required (mm):114|Maximum Belt Speed (FPM):1000|5:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):96|Maximum Conveyor Span (mm):2400|Pole Diameter (in.):2-7/8|Pole Diameter (mm):73|Pole Length (in.):108|Pole Length (mm):2700|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:SST and CST Spring Tensioners|88:Choose_Tensioner|9:Usable Blade Wear Length (in.)|11:Usable Blade Wear Length (mm)|279:Vertical Clearance Required (in.)|114.9:Vertical Clearance Required (mm)|253.2:Weight (kg)|Weight (lbs)
EN159,13468,77858,Belt Width (in.):54|1350:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Blade Configuration:Single Cartridge|Tungsten Carbide V-Tips (for vulcanized belts only):Choose_Blade_Configuration|Choose_Blade_Material:Blade Material|Tips Required:9|CEMA Rating:Class 5|Horizontal Clearance Required (in.):4-1/2|Horizontal Clearance Required (mm):114|Maximum Belt Speed (FPM):1200|6:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):96|Maximum Conveyor Span (mm):2400|Pole Diameter (in.):2-7/8|Pole Diameter (mm):73|Pole Length (in.):108|Pole Length (mm):2700|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:SST and CST Spring Tensioners|88:Choose_Tensioner|9:Usable Blade Wear Length (in.)|11:Usable Blade Wear Length (mm)|279:Vertical Clearance Required (in.)|114.9:Vertical Clearance Required (mm)|253.2:Weight (kg)|Weight (lbs)
EN149,13479,77848,Belt Width (in.):60|1500:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Blade Configuration:Dual Cartridge|Impact Resistant Tungsten Carbide C-Tips (works with mechanical fasteners):Choose_Blade_Configuration|Choose_Blade_Material:Blade Material|Tips Required:10|CEMA Rating:Class 5|Horizontal Clearance Required (in.):4-1/2|Horizontal Clearance Required (mm):114|Maximum Belt Speed (FPM):1000|5:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):102|Maximum Conveyor Span (mm):2550|Pole Diameter (in.):2-7/8|Pole Diameter (mm):73|Pole Length (in.):120|Pole Length (mm):3000|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:Dual CST Spring Tensioners|88:Choose_Tensioner|9:Usable Blade Wear Length (in.)|12-1/2:Usable Blade Wear Length (mm)|318:Vertical Clearance Required (in.)|140.2:Vertical Clearance Required (mm)|309.1:Weight (kg)|Weight (lbs)
EN133,13480,77846,Belt Width (in.):60|1500:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Blade Configuration:Single Cartridge|Impact Resistant Tungsten Carbide C-Tips (works with mechanical fasteners):Choose_Blade_Configuration|Choose_Blade_Material:Blade Material|Tips Required:10|CEMA Rating:Class 5|Horizontal Clearance Required (in.):4-1/2|Horizontal Clearance Required (mm):114|Maximum Belt Speed (FPM):1000|5:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):102|Maximum Conveyor Span (mm):2550|Pole Diameter (in.):2-7/8|Pole Diameter (mm):73|Pole Length (in.):114|Pole Length (mm):2850|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:SST and CST Spring Tensioners|88:Choose_Tensioner|9:Usable Blade Wear Length (in.)|11:Usable Blade Wear Length (mm)|279:Vertical Clearance Required (in.)|120.2:Vertical Clearance Required (mm)|264.9:Weight (kg)|Weight (lbs)
EN162,13481,77861,Belt Width (in.):60|1500:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Blade Configuration:Dual Cartridge|Tungsten Carbide V-Tips (for vulcanized belts only):Choose_Blade_Configuration|Choose_Blade_Material:Blade Material|Tips Required:10|CEMA Rating:Class 5|Horizontal Clearance Required (in.):4-1/2|Horizontal Clearance Required (mm):114|Maximum Belt Speed (FPM):1200|6:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):102|Maximum Conveyor Span (mm):2550|Pole Diameter (in.):2-7/8|Pole Diameter (mm):73|Pole Length (in.):120|Pole Length (mm):3000|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:Dual CST Spring Tensioners|88:Choose_Tensioner|9:Usable Blade Wear Length (in.)|12-1/2:Usable Blade Wear Length (mm)|318:Vertical Clearance Required (in.)|140.2:Vertical Clearance Required (mm)|309.1:Weight (kg)|Weight (lbs)
EN160,13482,77859,Belt Width (in.):60|1500:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Blade Configuration:Single Cartridge|Tungsten Carbide V-Tips (for vulcanized belts only):Choose_Blade_Configuration|Choose_Blade_Material:Blade Material|Tips Required:10|CEMA Rating:Class 5|Horizontal Clearance Required (in.):4-1/2|Horizontal Clearance Required (mm):114|Maximum Belt Speed (FPM):1200|6:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):102|Maximum Conveyor Span (mm):2550|Pole Diameter (in.):2-7/8|Pole Diameter (mm):73|Pole Length (in.):114|Pole Length (mm):2850|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:SST and CST Spring Tensioners|88:Choose_Tensioner|9:Usable Blade Wear Length (in.)|11:Usable Blade Wear Length (mm)|279:Vertical Clearance Required (in.)|120.2:Vertical Clearance Required (mm)|264.9:Weight (kg)|Weight (lbs)
EN150,13483,77849,Belt Width (in.):72|1800:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Blade Configuration:Dual Cartridge|Impact Resistant Tungsten Carbide C-Tips (works with mechanical fasteners):Choose_Blade_Configuration|Choose_Blade_Material:Blade Material|Tips Required:12|CEMA Rating:Class 5|Horizontal Clearance Required (in.):4-1/2|Horizontal Clearance Required (mm):114|Maximum Belt Speed (FPM):1000|5:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):120|Maximum Conveyor Span (mm):3000|Pole Diameter (in.):2-7/8|Pole Diameter (mm):73|Pole Length (in.):132|Pole Length (mm):3300|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:Dual CST Spring Tensioners|88:Choose_Tensioner|9:Usable Blade Wear Length (in.)|12-1/2:Usable Blade Wear Length (mm)|318:Vertical Clearance Required (in.)|151.0:Vertical Clearance Required (mm)|332.9:Weight (kg)|Weight (lbs)
EN134,13484,77847,Belt Width (in.):72|1800:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Blade Configuration:Single Cartridge|Impact Resistant Tungsten Carbide C-Tips (works with mechanical fasteners):Choose_Blade_Configuration|Choose_Blade_Material:Blade Material|Tips Required:12|CEMA Rating:Class 5|Horizontal Clearance Required (in.):4-1/2|Horizontal Clearance Required (mm):114|Maximum Belt Speed (FPM):1000|5:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):114|Maximum Conveyor Span (mm):2850|Pole Diameter (in.):2-7/8|Pole Diameter (mm):73|Pole Length (in.):126|Pole Length (mm):3150|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:SST and CST Spring Tensioners|88:Choose_Tensioner|9:Usable Blade Wear Length (in.)|11:Usable Blade Wear Length (mm)|279:Vertical Clearance Required (in.)|130.1:Vertical Clearance Required (mm)|288.4:Weight (kg)|Weight (lbs)
EN163,13485,77862,Belt Width (in.):72|1800:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Blade Configuration:Dual Cartridge|Tungsten Carbide V-Tips (for vulcanized belts only):Choose_Blade_Configuration|Choose_Blade_Material:Blade Material|Tips Required:12|CEMA Rating:Class 5|Horizontal Clearance Required (in.):4-1/2|Horizontal Clearance Required (mm):114|Maximum Belt Speed (FPM):1200|6:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):120|Maximum Conveyor Span (mm):3000|Pole Diameter (in.):2-7/8|Pole Diameter (mm):73|Pole Length (in.):132|Pole Length (mm):3300|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:Dual CST Spring Tensioners|88:Choose_Tensioner|9:Usable Blade Wear Length (in.)|12-1/2:Usable Blade Wear Length (mm)|318:Vertical Clearance Required (in.)|151.0:Vertical Clearance Required (mm)|332.9:Weight (kg)|Weight (lbs)
EN161,13486,77860,Belt Width (in.):72|1800:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Blade Configuration:Single Cartridge|Tungsten Carbide V-Tips (for vulcanized belts only):Choose_Blade_Configuration|Choose_Blade_Material:Blade Material|Tips Required:12|CEMA Rating:Class 5|Horizontal Clearance Required (in.):4-1/2|Horizontal Clearance Required (mm):114|Maximum Belt Speed (FPM):1200|6:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):114|Maximum Conveyor Span (mm):2850|Pole Diameter (in.):2-7/8|Pole Diameter (mm):73|Pole Length (in.):126|Pole Length (mm):3150|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:SST and CST Spring Tensioners|88:Choose_Tensioner|9:Usable Blade Wear Length (in.)|11:Usable Blade Wear Length (mm)|279:Vertical Clearance Required (in.)|130.1:Vertical Clearance Required (mm)|288.4:Weight (kg)|Weight (lbs)
EN151,13487,77850,Belt Width (in.):84|2100:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Blade Configuration:Dual Cartridge|Impact Resistant Tungsten Carbide C-Tips (works with mechanical fasteners):Choose_Blade_Configuration|Choose_Blade_Material:Blade Material|Tips Required:14|CEMA Rating:Class 5|Horizontal Clearance Required (in.):4-1/2|Horizontal Clearance Required (mm):114|Maximum Belt Speed (FPM):1000|5:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):132|Maximum Conveyor Span (mm):3300|Pole Diameter (in.):2-7/8|Pole Diameter (mm):73|Pole Length (in.):144|Pole Length (mm):3600|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:Dual CST Spring Tensioners|88:Choose_Tensioner|9:Usable Blade Wear Length (in.)|12-1/2:Usable Blade Wear Length (mm)|318:Vertical Clearance Required (in.)|161.8:Vertical Clearance Required (mm)|356.6:Weight (kg)|Weight (lbs)
