"ID","DETAIL_ATTRIBUTES"
1308140,"Bypass type:AC3|Control options:Start Pushbutton, Stop Pushbutton, Run Light and Fault Light|Enclosure rating:Type 4|Main voltage:230 V|Panel type:SOFT-STARTER"
1308141,"Bypass type:AC3|Control options:Start Pushbutton, Stop Pushbutton, Run Light, Fault Light and Keypad|Enclosure rating:Type 4|Main voltage:230 V|Panel type:SOFT-STARTER"
1308142,"Bypass type:AC3|Control options:Start Pushbutton, Stop Pushbutton, Run Light and Fault Light|Enclosure rating:Type 4|Main voltage:460 V|Panel type:SOFT-STARTER"
1308143,"Bypass type:AC3|Control options:Start Pushbutton, Stop Pushbutton, Run Light, Fault Light and Keypad|Enclosure rating:Type 4|Main voltage:460 V|Panel type:SOFT-STARTER"
1308144,"Bypass type:None|Control options:Start Pushbutton, Stop Pushbutton, Run Light and Fault Light|Enclosure rating:Type 4|Main voltage:230 V|Panel type:SOFT-STARTER"
1308145,"Bypass type:None|Control options:Start Pushbutton, Stop Pushbutton, Run Light, Fault Light and Keypad|Enclosure rating:Type 4|Main voltage:230 V|Panel type:SOFT-STARTER"
1308146,"Bypass type:None|Control options:Start Pushbutton, Stop Pushbutton, Run Light and Fault Light|Enclosure rating:Type 4|Main voltage:460 V|Panel type:SOFT-STARTER"
1308147,"Bypass type:None|Control options:Start Pushbutton, Stop Pushbutton, Run Light, Fault Light and Keypad|Enclosure rating:Type 4|Main voltage:460 V|Panel type:SOFT-STARTER"
1308148,"Bypass type:AC3|Control options:Start Pushbutton, Stop Pushbutton, Run Light and Fault Light|Enclosure rating:Type 4|Main voltage:230 V|Panel type:SOFT-STARTER"
1308149,"Bypass type:AC3|Control options:Start Pushbutton, Stop Pushbutton, Run Light, Fault Light and Keypad|Enclosure rating:Type 4|Main voltage:230 V|Panel type:SOFT-STARTER"
1308150,"Bypass type:AC3|Control options:Start Pushbutton, Stop Pushbutton, Run Light and Fault Light|Enclosure rating:Type 4|Main voltage:460 V|Panel type:SOFT-STARTER"
1308151,"Bypass type:AC3|Control options:Start Pushbutton, Stop Pushbutton, Run Light, Fault Light and Keypad|Enclosure rating:Type 4|Main voltage:460 V|Panel type:SOFT-STARTER"
1308152,"Bypass type:None|Control options:Start Pushbutton, Stop Pushbutton, Run Light and Fault Light|Enclosure rating:Type 4|Main voltage:230 V|Panel type:SOFT-STARTER"
1308153,"Bypass type:None|Control options:Start Pushbutton, Stop Pushbutton, Run Light, Fault Light and Keypad|Enclosure rating:Type 4|Main voltage:230 V|Panel type:SOFT-STARTER"
1308154,"Bypass type:None|Control options:Start Pushbutton, Stop Pushbutton, Run Light and Fault Light|Enclosure rating:Type 4|Main voltage:460 V|Panel type:SOFT-STARTER"
1308155,"Bypass type:None|Control options:Start Pushbutton, Stop Pushbutton, Run Light, Fault Light and Keypad|Enclosure rating:Type 4|Main voltage:460 V|Panel type:SOFT-STARTER"
1308156,"Bypass type:AC3|Control options:Start Pushbutton, Stop Pushbutton, Run Light and Fault Light|Enclosure rating:Type 4|Main voltage:230 V|Panel type:SOFT-STARTER"
1308157,"Bypass type:AC3|Control options:Start Pushbutton, Stop Pushbutton, Run Light, Fault Light and Keypad|Enclosure rating:Type 4|Main voltage:230 V|Panel type:SOFT-STARTER"
1308158,"Bypass type:AC3|Control options:Start Pushbutton, Stop Pushbutton, Run Light and Fault Light|Enclosure rating:Type 4|Main voltage:460 V|Panel type:SOFT-STARTER"
1308159,"Bypass type:AC3|Control options:Start Pushbutton, Stop Pushbutton, Run Light, Fault Light and Keypad|Enclosure rating:Type 4|Main voltage:460 V|Panel type:SOFT-STARTER"
1308160,"Bypass type:None|Control options:Start Pushbutton, Stop Pushbutton, Run Light and Fault Light|Enclosure rating:Type 4|Main voltage:230 V|Panel type:SOFT-STARTER"
1308161,"Bypass type:None|Control options:Start Pushbutton, Stop Pushbutton, Run Light, Fault Light and Keypad|Enclosure rating:Type 4|Main voltage:230 V|Panel type:SOFT-STARTER"
1308162,"Bypass type:None|Control options:Start Pushbutton, Stop Pushbutton, Run Light and Fault Light|Enclosure rating:Type 4|Main voltage:460 V|Panel type:SOFT-STARTER"
1308163,"Bypass type:None|Control options:Start Pushbutton, Stop Pushbutton, Run Light, Fault Light and Keypad|Enclosure rating:Type 4|Main voltage:460 V|Panel type:SOFT-STARTER"
1308164,"Bypass type:AC3|Control options:Start Pushbutton, Stop Pushbutton, Run Light and Fault Light|Enclosure rating:Type 4|Main voltage:230 V|Panel type:SOFT-STARTER"
1308165,"Bypass type:AC3|Control options:Start Pushbutton, Stop Pushbutton, Run Light, Fault Light and Keypad|Enclosure rating:Type 4|Main voltage:230 V|Panel type:SOFT-STARTER"
1308166,"Bypass type:None|Control options:Start Pushbutton, Stop Pushbutton, Run Light and Fault Light|Enclosure rating:Type 4|Main voltage:230 V|Panel type:SOFT-STARTER"
1308167,"Bypass type:None|Control options:Start Pushbutton, Stop Pushbutton, Run Light, Fault Light and Keypad|Enclosure rating:Type 4|Main voltage:230 V|Panel type:SOFT-STARTER"
1308168,"Bypass type:AC3|Control options:Start Pushbutton, Stop Pushbutton, Run Light and Fault Light|Enclosure rating:Type 4|Main voltage:460 V|Panel type:SOFT-STARTER"
1308169,"Bypass type:AC3|Control options:Start Pushbutton, Stop Pushbutton, Run Light, Fault Light and Keypad|Enclosure rating:Type 4|Main voltage:460 V|Panel type:SOFT-STARTER"
1308170,"Bypass type:None|Control options:Start Pushbutton, Stop Pushbutton, Run Light and Fault Light|Enclosure rating:Type 4|Main voltage:460 V|Panel type:SOFT-STARTER"
1308171,"Bypass type:None|Control options:Start Pushbutton, Stop Pushbutton, Run Light, Fault Light and Keypad|Enclosure rating:Type 4|Main voltage:460 V|Panel type:SOFT-STARTER"
1308172,"Bypass type:AC3|Control options:Start Pushbutton, Stop Pushbutton, Run Light and Fault Light|Enclosure rating:Type 4|Main voltage:460 V|Panel type:SOFT-STARTER"
1308173,"Bypass type:AC3|Control options:Start Pushbutton, Stop Pushbutton, Run Light, Fault Light and Keypad|Enclosure rating:Type 4|Main voltage:460 V|Panel type:SOFT-STARTER"
1308174,"Bypass type:None|Control options:Start Pushbutton, Stop Pushbutton, Run Light and Fault Light|Enclosure rating:Type 4|Main voltage:460 V|Panel type:SOFT-STARTER"
1308175,"Bypass type:None|Control options:Start Pushbutton, Stop Pushbutton, Run Light, Fault Light and Keypad|Enclosure rating:Type 4|Main voltage:460 V|Panel type:SOFT-STARTER"
1308176,"Bypass type:AC3|Control options:Start Pushbutton, Stop Pushbutton, Run Light and Fault Light|Enclosure rating:Type 4|Main voltage:460 V|Panel type:SOFT-STARTER"
1308177,"Bypass type:AC3|Control options:Start Pushbutton, Stop Pushbutton, Run Light, Fault Light and Keypad|Enclosure rating:Type 4|Main voltage:460 V|Panel type:SOFT-STARTER"
1308178,"Bypass type:None|Control options:Start Pushbutton, Stop Pushbutton, Run Light and Fault Light|Enclosure rating:Type 4|Main voltage:460 V|Panel type:SOFT-STARTER"
1308179,"Bypass type:None|Control options:Start Pushbutton, Stop Pushbutton, Run Light, Fault Light and Keypad|Enclosure rating:Type 4|Main voltage:460 V|Panel type:SOFT-STARTER"
1308180,"Bypass type:AC3|Control options:Start Pushbutton, Stop Pushbutton, Run Light and Fault Light|Enclosure rating:Type 4|Main voltage:460 V|Panel type:SOFT-STARTER"
1308181,"Bypass type:AC3|Control options:Start Pushbutton, Stop Pushbutton, Run Light, Fault Light and Keypad|Enclosure rating:Type 4|Main voltage:460 V|Panel type:SOFT-STARTER"
1308182,"Bypass type:None|Control options:Start Pushbutton, Stop Pushbutton, Run Light and Fault Light|Enclosure rating:Type 4|Main voltage:460 V|Panel type:SOFT-STARTER"
1308183,"Bypass type:None|Control options:Start Pushbutton, Stop Pushbutton, Run Light, Fault Light and Keypad|Enclosure rating:Type 4|Main voltage:460 V|Panel type:SOFT-STARTER"
1308185,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:E-Reset|Control voltage:400-415V50HZ/480V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:25-40 A (RW67)|Rated current (AC-3):40A|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
1308186,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:E-Reset|Control voltage:400-415V50HZ/480V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:25-40 A (RW67)|Rated current (AC-3):40A|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
1308187,"Application:Enclosed starter|Assembly box size:4|Flammability class:Unspecified|Mounting box complement:With buttons support|Reference:ESW|Starting type of assembly box:Unspecified|Type of case material:Metalic"
1308188,"Application:Enclosed starter|Assembly box size:6|Flammability class:Unspecified|Mounting box complement:With buttons support|Reference:ESW|Starting type of assembly box:Unspecified|Type of case material:Metalic"
1308189,"Application:Enclosed starter|Assembly box size:8|Flammability class:Unspecified|Mounting box complement:With buttons support|Reference:ESW|Starting type of assembly box:Unspecified|Type of case material:Metalic"
1308190,"Assembly method (start key):Metallic Crate|Control voltage:110V50HZ/120V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308191,"Assembly method (start key):Metallic Crate|Control voltage:110V50HZ/120V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308192,"Assembly method (start key):Metallic Crate|Control voltage:110V50HZ/120V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308193,"Assembly method (start key):Metallic Crate|Control voltage:110V50HZ/120V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308194,"Assembly method (start key):Metallic Crate|Control voltage:180-208V50HZ/208-240V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308195,"Assembly method (start key):Metallic Crate|Control voltage:180-208V50HZ/208-240V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308196,"Assembly method (start key):Metallic Crate|Control voltage:180-208V50HZ/208-240V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308197,"Assembly method (start key):Metallic Crate|Control voltage:400-415V50HZ/480V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308198,"Assembly method (start key):Metallic Crate|Control voltage:400-415V50HZ/480V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308199,"Assembly method (start key):Metallic Crate|Control voltage:400-415V50HZ/480V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308256,"Assembly method (start key):Metallic Crate|Control voltage:110V50HZ/120V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308257,"Assembly method (start key):Metallic Crate|Control voltage:110V50HZ/120V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308258,"Assembly method (start key):Metallic Crate|Control voltage:110V50HZ/120V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308260,"Assembly method (start key):Metallic Crate|Control voltage:180-208V50HZ/208-240V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308261,"Assembly method (start key):Metallic Crate|Control voltage:180-208V50HZ/208-240V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308263,"Assembly method (start key):Metallic Crate|Control voltage:400-415V50HZ/480V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308264,"Assembly method (start key):Metallic Crate|Control voltage:400-415V50HZ/480V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308265,"Assembly method (start key):Metallic Crate|Control voltage:400-415V50HZ/480V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308268,"Assembly method (start key):Metallic Crate|Control voltage:110V50HZ/120V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308269,"Assembly method (start key):Metallic Crate|Control voltage:110V50HZ/120V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308270,"Assembly method (start key):Metallic Crate|Control voltage:110V50HZ/120V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308273,"Assembly method (start key):Metallic Crate|Control voltage:180-208V50HZ/208-240V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308274,"Assembly method (start key):Metallic Crate|Control voltage:180-208V50HZ/208-240V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308275,"Assembly method (start key):Metallic Crate|Control voltage:180-208V50HZ/208-240V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308276,"Assembly method (start key):Metallic Crate|Control voltage:180-208V50HZ/208-240V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308279,"Assembly method (start key):Metallic Crate|Control voltage:400-415V50HZ/480V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308280,"Assembly method (start key):Metallic Crate|Control voltage:400-415V50HZ/480V60HZ|Degree of protection:TYPE1|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308282,"Assembly method (start key):Metallic Crate|Control voltage:400-415V50HZ/480V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308285,"Assembly method (start key):Metallic Crate|Control voltage:110V50HZ/120V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308286,"Assembly method (start key):Metallic Crate|Control voltage:110V50HZ/120V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308288,"Assembly method (start key):Metallic Crate|Control voltage:110V50HZ/120V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308291,"Assembly method (start key):Metallic Crate|Control voltage:180-208V50HZ/208-240V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
1308292,"Assembly method (start key):Metallic Crate|Control voltage:180-208V50HZ/208-240V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Reference:ESW|Start Type:Direct Three-phase"
1308293,"Assembly method (start key):Metallic Crate|Control voltage:180-208V50HZ/208-240V60HZ|Degree of protection:TYPE1|Rated operational voltage:Ue<=600V|Reference:ESW|Start Type:Direct Three-phase"
